Date,Heure,kWh,AvgTemp,Season,Screens Plug
2021-05-19,10,1.16,19,Spring,No
2021-05-19,11,1.1,19,Spring,No
2021-05-19,12,1.12,21,Spring,No
2021-05-19,13,1.09,21,Spring,No
2021-05-19,14,0.88,22,Spring,No
2021-05-19,15,1.27,22,Spring,No
2021-05-19,16,0.82,22,Spring,No
2021-05-19,17,1.06,21,Spring,No
2021-05-19,18,1.48,16,Spring,No
2021-05-19,19,1.68,14,Spring,No
2021-05-19,20,1.03,13,Spring,No
2021-05-19,21,1.5,12,Spring,No
2021-05-19,22,1.45,12,Spring,No
2021-05-19,23,1.38,11,Spring,No
2021-05-20,00,1.09,10,Spring,No
2021-05-20,01,0.81,10,Spring,No
2021-05-20,02,1.72,10,Spring,No
2021-05-20,03,1.23,10,Spring,No
2021-05-20,04,0.63,11,Spring,No
2021-05-20,05,0.86,14,Spring,No
2021-05-20,06,1.76,16,Spring,No
2021-05-20,07,1.43,19,Spring,No
2021-05-20,08,1.02,22,Spring,No
2021-05-20,09,1.02,24,Spring,No
2021-05-20,10,1.37,26,Spring,No
2021-05-20,11,1.14,26,Spring,No
2021-05-20,12,1.15,28,Spring,No
2021-05-20,13,1.58,27,Spring,No
2021-05-20,14,2.64,28,Spring,No
2021-05-20,15,2.58,26,Spring,No
2021-05-20,16,1.66,26,Spring,No
2021-05-20,17,1.92,23,Spring,No
2021-05-20,18,1.63,21,Spring,No
2021-05-20,19,2.52,20,Spring,No
2021-05-20,20,1.95,19,Spring,No
2021-05-20,21,2.11,18,Spring,No
2021-05-20,22,1.73,16,Spring,No
2021-05-20,23,1.58,14,Spring,No
2021-05-21,00,1.83,14,Spring,No
2021-05-21,01,0.84,14,Spring,No
2021-05-21,02,0.87,14,Spring,No
2021-05-21,03,0.76,14,Spring,No
2021-05-21,04,0.71,16,Spring,No
2021-05-21,05,1.05,17,Spring,No
2021-05-21,06,0.96,20,Spring,No
2021-05-21,07,1.07,23,Spring,No
2021-05-21,08,1.13,24,Spring,No
2021-05-21,09,0.96,26,Spring,No
2021-05-21,10,0.84,27,Spring,No
2021-05-21,11,0.81,28,Spring,No
2021-05-21,12,1.18,28,Spring,No
2021-05-21,13,0.9,27,Spring,No
2021-05-21,14,0.77,26,Spring,No
2021-05-21,15,0.72,26,Spring,No
2021-05-21,16,0.63,25,Spring,No
2021-05-21,17,1.91,25,Spring,No
2021-05-21,18,1.35,23,Spring,No
2021-05-21,19,2.04,22,Spring,No
2021-05-21,20,2.56,20,Spring,No
2021-05-21,21,2.79,20,Spring,No
2021-05-21,22,2.37,20,Spring,No
2021-05-21,23,4.49,19,Spring,No
2021-05-22,00,1.89,20,Spring,No
2021-05-22,01,1.43,21,Spring,No
2021-05-22,02,1.82,21,Spring,No
2021-05-22,03,1.37,20,Spring,No
2021-05-22,04,0.71,19,Spring,No
2021-05-22,05,0.63,19,Spring,No
2021-05-22,06,0.73,20,Spring,No
2021-05-22,07,1.86,21,Spring,No
2021-05-22,08,1.62,23,Spring,No
2021-05-22,09,1.69,25,Spring,No
2021-05-22,10,1.67,25,Spring,No
2021-05-22,11,1.52,26,Spring,No
2021-05-22,12,1.07,27,Spring,No
2021-05-22,13,1.39,27,Spring,No
2021-05-22,14,1.64,27,Spring,No
2021-05-22,15,2.2,27,Spring,No
2021-05-22,16,2.34,25,Spring,No
2021-05-22,17,1.83,25,Spring,No
2021-05-22,18,2.64,25,Spring,No
2021-05-22,19,2.14,22,Spring,No
2021-05-22,20,1.88,20,Spring,No
2021-05-22,21,2.03,19,Spring,No
2021-05-22,22,3.82,19,Spring,No
2021-05-22,23,2.87,19,Spring,No
2021-05-23,00,1.42,19,Spring,No
2021-05-23,01,1.41,18,Spring,No
2021-05-23,02,1.44,17,Spring,No
2021-05-23,03,1.66,17,Spring,No
2021-05-23,04,1.36,17,Spring,No
2021-05-23,05,1.42,18,Spring,No
2021-05-23,06,1.38,17,Spring,No
2021-05-23,07,1.51,15,Spring,No
2021-05-23,08,1.56,15,Spring,No
2021-05-23,09,2.11,17,Spring,No
2021-05-23,10,1.66,16,Spring,No
2021-05-23,11,0.89,17,Spring,No
2021-05-23,12,0.86,17,Spring,No
2021-05-23,13,1.3,16,Spring,No
2021-05-23,14,0.86,17,Spring,No
2021-05-23,15,1.83,16,Spring,No
2021-05-23,16,3.72,16,Spring,No
2021-05-23,17,2.12,15,Spring,No
2021-05-23,18,0.94,14,Spring,No
2021-05-23,19,1.35,12,Spring,No
2021-05-23,20,2.79,11,Spring,No
2021-05-23,21,3.28,10,Spring,No
2021-05-23,22,4.31,8,Spring,No
2021-05-23,23,1.33,8,Spring,No
2021-05-24,00,0.93,8,Spring,No
2021-05-24,01,0.91,7,Spring,No
2021-05-24,02,1.45,6,Spring,No
2021-05-24,03,1.33,5,Spring,No
2021-05-24,04,1.37,5,Spring,No
2021-05-24,05,0.6,8,Spring,No
2021-05-24,06,0.68,10,Spring,No
2021-05-24,07,1.97,11,Spring,No
2021-05-24,08,1.51,12,Spring,No
2021-05-24,09,1.7,14,Spring,No
2021-05-24,10,1.48,15,Spring,No
2021-05-24,11,1.13,15,Spring,No
2021-05-24,12,1.34,17,Spring,No
2021-05-24,13,1.58,18,Spring,No
2021-05-24,14,1.43,18,Spring,No
2021-05-24,15,1.2,18,Spring,No
2021-05-24,16,1.16,18,Spring,No
2021-05-24,17,2.76,17,Spring,No
2021-05-24,18,3.72,15,Spring,No
2021-05-24,19,4.2,12,Spring,No
2021-05-24,20,2.18,9,Spring,No
2021-05-24,21,1.48,9,Spring,No
2021-05-24,22,1.72,8,Spring,No
2021-05-24,23,1.46,9,Spring,No
2021-05-25,00,1.76,9,Spring,No
2021-05-25,01,0.69,10,Spring,No
2021-05-25,02,0.68,8,Spring,No
2021-05-25,03,1.06,6,Spring,No
2021-05-25,04,0.67,7,Spring,No
2021-05-25,05,0.71,11,Spring,No
2021-05-25,06,0.86,13,Spring,No
2021-05-25,07,1.4,17,Spring,No
2021-05-25,08,0.82,19,Spring,No
2021-05-25,09,0.81,20,Spring,No
2021-05-25,10,0.73,18,Spring,No
2021-05-25,11,1.24,15,Spring,No
2021-05-25,12,0.73,17,Spring,No
2021-05-25,13,0.84,17,Spring,No
2021-05-25,14,0.86,18,Spring,No
2021-05-25,15,1.28,19,Spring,No
2021-05-25,16,2.58,20,Spring,No
2021-05-25,17,1.69,19,Spring,No
2021-05-25,18,1.64,18,Spring,No
2021-05-25,19,1.47,18,Spring,No
2021-05-25,20,1.26,17,Spring,No
2021-05-25,21,1.06,18,Spring,No
2021-05-25,22,1.49,18,Spring,No
2021-05-25,23,1.71,18,Spring,No
2021-05-26,00,0.76,17,Spring,No
2021-05-26,01,0.7,16,Spring,No
2021-05-26,02,0.81,16,Spring,No
2021-05-26,03,0.76,18,Spring,No
2021-05-26,04,1.04,18,Spring,No
2021-05-26,05,0.68,20,Spring,No
2021-05-26,06,0.94,21,Spring,No
2021-05-26,07,1.1,23,Spring,No
2021-05-26,08,1.1,24,Spring,No
2021-05-26,09,0.78,26,Spring,No
2021-05-26,10,0.9,26,Spring,No
2021-05-26,11,0.8,25,Spring,No
2021-05-26,12,0.8,27,Spring,No
2021-05-26,13,1.54,27,Spring,No
2021-05-26,14,2.05,25,Spring,No
2021-05-26,15,1.79,22,Spring,No
2021-05-26,16,2.22,22,Spring,No
2021-05-26,17,1.93,21,Spring,No
2021-05-26,18,1.81,21,Spring,No
2021-05-26,19,1.79,20,Spring,No
2021-05-26,20,1.68,19,Spring,No
2021-05-26,21,1.61,18,Spring,No
2021-05-26,22,3.46,18,Spring,No
2021-05-26,23,1.41,18,Spring,No
2021-05-27,00,1.76,17,Spring,No
2021-05-27,01,0.96,16,Spring,No
2021-05-27,02,0.72,11,Spring,No
2021-05-27,03,1.08,9,Spring,No
2021-05-27,04,3.31,7,Spring,No
2021-05-27,05,3.68,7,Spring,No
2021-05-27,06,3.88,7,Spring,No
2021-05-27,07,1.44,8,Spring,No
2021-05-27,08,0.82,9,Spring,No
2021-05-27,09,0.74,10,Spring,No
2021-05-27,10,0.91,11,Spring,No
2021-05-27,11,0.74,11,Spring,No
2021-05-27,12,1.09,11,Spring,No
2021-05-27,13,0.84,11,Spring,No
2021-05-27,14,0.78,11,Spring,No
2021-05-27,15,0.78,11,Spring,No
2021-05-27,16,0.89,11,Spring,No
2021-05-27,17,0.76,9,Spring,No
2021-05-27,18,0.9,7,Spring,No
2021-05-27,19,1.31,6,Spring,No
2021-05-27,20,1.31,3,Spring,No
2021-05-27,21,1.75,4,Spring,No
2021-05-27,22,0.83,3,Spring,No
2021-05-27,23,1.09,1,Spring,No
2021-05-28,23,0.46,3,Spring,No
2021-05-28,22,0.37,5,Spring,No
2021-05-28,21,0.67,6,Spring,No
2021-05-28,20,0.41,7,Spring,No
2021-05-28,19,0.41,9,Spring,No
2021-05-28,18,0.71,12,Spring,No
2021-05-28,17,0.37,13,Spring,No
2021-05-28,16,1.73,14,Spring,No
2021-05-28,15,2.86,14,Spring,No
2021-05-28,14,1.84,15,Spring,No
2021-05-28,13,1.35,14,Spring,No
2021-05-28,12,1.05,13,Spring,No
2021-05-28,11,0.81,11,Spring,No
2021-05-28,10,0.85,10,Spring,No
2021-05-28,09,0.8,8,Spring,No
2021-05-28,08,0.81,7,Spring,No
2021-05-28,07,1.27,6,Spring,No
2021-05-28,06,1.02,5,Spring,No
2021-05-28,05,0.7,3,Spring,No
2021-05-28,04,1.12,0,Spring,No
2021-05-28,03,0.71,-1,Spring,No
2021-05-28,02,0.7,1,Spring,No
2021-05-28,01,0.78,2,Spring,No
2021-05-28,00,0.71,3,Spring,No
2021-05-29,23,0.37,6,Spring,No
2021-05-29,22,0.38,7,Spring,No
2021-05-29,21,0.37,7,Spring,No
2021-05-29,20,0.45,9,Spring,No
2021-05-29,19,0.32,11,Spring,No
2021-05-29,18,0.79,13,Spring,No
2021-05-29,17,0.4,14,Spring,No
2021-05-29,16,0.54,15,Spring,No
2021-05-29,15,0.58,15,Spring,No
2021-05-29,14,0.66,15,Spring,No
2021-05-29,13,0.49,15,Spring,No
2021-05-29,12,0.49,14,Spring,No
2021-05-29,11,0.91,13,Spring,No
2021-05-29,10,0.33,12,Spring,No
2021-05-29,09,0.47,11,Spring,No
2021-05-29,08,0.48,11,Spring,No
2021-05-29,07,0.34,9,Spring,No
2021-05-29,06,0.71,9,Spring,No
2021-05-29,05,0.44,7,Spring,No
2021-05-29,04,0.38,4,Spring,No
2021-05-29,03,0.35,3,Spring,No
2021-05-29,02,0.45,2,Spring,No
2021-05-29,01,0.72,4,Spring,No
2021-05-29,00,0.32,5,Spring,No
2021-05-30,23,1.56,10,Spring,No
2021-05-30,22,1.29,11,Spring,No
2021-05-30,21,1.33,11,Spring,No
2021-05-30,20,1.26,12,Spring,No
2021-05-30,19,4.8,12,Spring,No
2021-05-30,18,4.31,13,Spring,No
2021-05-30,17,5.57,15,Spring,No
2021-05-30,16,4.4,16,Spring,No
2021-05-30,15,4.41,17,Spring,No
2021-05-30,14,5.26,18,Spring,No
2021-05-30,13,1.03,18,Spring,No
2021-05-30,12,0.42,18,Spring,No
2021-05-30,11,0.86,17,Spring,No
2021-05-30,10,0.32,17,Spring,No
2021-05-30,09,0.48,16,Spring,No
2021-05-30,08,0.35,14,Spring,No
2021-05-30,07,0.42,12,Spring,No
2021-05-30,06,0.48,11,Spring,No
2021-05-30,05,0.35,8,Spring,No
2021-05-30,04,0.38,5,Spring,No
2021-05-30,03,0.55,5,Spring,No
2021-05-30,02,0.73,4,Spring,No
2021-05-30,01,0.32,5,Spring,No
2021-05-30,00,0.45,6,Spring,No
2021-05-31,23,0.65,9,Spring,No
2021-05-31,22,1.83,9,Spring,No
2021-05-31,21,1.13,9,Spring,No
2021-05-31,20,1.58,10,Spring,No
2021-05-31,19,4.22,10,Spring,No
2021-05-31,18,2.56,10,Spring,No
2021-05-31,17,3.38,10,Spring,No
2021-05-31,16,3.34,10,Spring,No
2021-05-31,15,1.25,10,Spring,No
2021-05-31,14,1.68,11,Spring,No
2021-05-31,13,2.04,11,Spring,No
2021-05-31,12,1.14,11,Spring,No
2021-05-31,11,1.53,11,Spring,No
2021-05-31,10,1.19,12,Spring,No
2021-05-31,09,1.09,11,Spring,No
2021-05-31,08,1.45,11,Spring,No
2021-05-31,07,1.22,10,Spring,No
2021-05-31,06,1.77,10,Spring,No
2021-05-31,05,0.94,10,Spring,No
2021-05-31,04,0.96,9,Spring,No
2021-05-31,03,0.75,9,Spring,No
2021-05-31,02,0.75,9,Spring,No
2021-05-31,01,0.66,9,Spring,No
2021-05-31,00,1.14,10,Spring,No
2021-06-01,23,2.64,11,Spring,No
2021-06-01,22,2.58,10,Spring,No
2021-06-01,21,1.27,11,Spring,No
2021-06-01,20,1.93,11,Spring,No
2021-06-01,19,2.76,13,Spring,No
2021-06-01,18,3.46,14,Spring,No
2021-06-01,17,3.48,15,Spring,No
2021-06-01,16,1.81,14,Spring,No
2021-06-01,15,1.09,22,Spring,No
2021-06-01,14,1.27,21,Spring,No
2021-06-01,13,0.9,21,Spring,No
2021-06-01,12,0.96,19,Spring,No
2021-06-01,11,1.27,18,Spring,No
2021-06-01,10,2.27,17,Spring,No
2021-06-01,09,0.97,14,Spring,No
2021-06-01,08,1.14,11,Spring,No
2021-06-01,07,2.22,10,Spring,No
2021-06-01,06,3.26,10,Spring,No
2021-06-01,05,0.99,9,Spring,No
2021-06-01,04,0.61,8,Spring,No
2021-06-01,03,0.6,7,Spring,No
2021-06-01,02,0.98,9,Spring,No
2021-06-01,01,0.77,10,Spring,No
2021-06-01,00,0.63,9,Spring,No
2021-06-02,23,1.18,12,Spring,No
2021-06-02,22,1.4,12,Spring,No
2021-06-02,21,1.3,13,Spring,No
2021-06-02,20,1.02,15,Spring,No
2021-06-02,19,4.94,17,Spring,No
2021-06-02,18,3.69,20,Spring,No
2021-06-02,17,2.93,24,Spring,No
2021-06-02,16,2.74,24,Spring,No
2021-06-02,15,0.89,26,Spring,No
2021-06-02,14,0.99,23,Spring,No
2021-06-02,13,1.46,24,Spring,No
2021-06-02,12,1.1,25,Spring,No
2021-06-02,11,1.17,23,Spring,No
2021-06-02,10,1.66,22,Spring,No
2021-06-02,09,1.04,20,Spring,No
2021-06-02,08,1.36,18,Spring,No
2021-06-02,07,1.02,16,Spring,No
2021-06-02,06,1.48,14,Spring,No
2021-06-02,05,0.75,11,Spring,No
2021-06-02,04,0.76,9,Spring,No
2021-06-02,03,0.53,7,Spring,No
2021-06-02,02,0.57,7,Spring,No
2021-06-02,01,0.42,8,Spring,No
2021-06-02,00,0.84,9,Spring,No
2021-06-03,23,1.21,16,Spring,Yes
2021-06-03,22,1.08,16,Spring,Yes
2021-06-03,21,0.72,16,Spring,Yes
2021-06-03,20,1.14,16,Spring,Yes
2021-06-03,19,1.64,16,Spring,Yes
2021-06-03,18,1.92,16,Spring,Yes
2021-06-03,17,1.01,17,Spring,Yes
2021-06-03,16,1.25,17,Spring,Yes
2021-06-03,15,1.29,18,Spring,Yes
2021-06-03,14,0.95,17,Spring,Yes
2021-06-03,13,0.73,17,Spring,Yes
2021-06-03,12,0.78,17,Spring,Yes
2021-06-03,11,0.76,18,Spring,Yes
2021-06-03,10,1.23,18,Spring,Yes
2021-06-03,09,0.91,18,Spring,Yes
2021-06-03,08,0.87,19,Spring,Yes
2021-06-03,07,0.86,18,Spring,Yes
2021-06-03,06,1.34,16,Spring,Yes
2021-06-03,05,0.78,14,Spring,Yes
2021-06-03,04,0.81,11,Spring,Yes
2021-06-03,03,0.38,11,Spring,Yes
2021-06-03,02,0.39,10,Spring,Yes
2021-06-03,01,0.36,10,Spring,Yes
2021-06-03,00,0.78,11,Spring,Yes
2021-06-04,23,1.31,14,Spring,Yes
2021-06-04,22,1.66,14,Spring,Yes
2021-06-04,21,0.91,15,Spring,Yes
2021-06-04,20,0.93,16,Spring,Yes
2021-06-04,19,1.66,17,Spring,Yes
2021-06-04,18,1.47,20,Spring,Yes
2021-06-04,17,1.18,21,Spring,Yes
2021-06-04,16,0.75,22,Spring,Yes
2021-06-04,15,1.12,22,Spring,Yes
2021-06-04,14,1.37,23,Spring,Yes
2021-06-04,13,0.77,20,Spring,Yes
2021-06-04,12,0.92,22,Spring,Yes
2021-06-04,11,0.94,22,Spring,Yes
2021-06-04,10,0.74,22,Spring,Yes
2021-06-04,09,0.71,20,Spring,Yes
2021-06-04,08,0.73,20,Spring,Yes
2021-06-04,07,1.51,19,Spring,Yes
2021-06-04,06,0.53,18,Spring,Yes
2021-06-04,05,0.39,17,Spring,Yes
2021-06-04,04,0.72,17,Spring,Yes
2021-06-04,03,0.86,16,Spring,Yes
2021-06-04,02,0.84,16,Spring,Yes
2021-06-04,01,0.52,16,Spring,Yes
2021-06-04,00,1.06,16,Spring,Yes
2021-06-05,23,1.25,18,Spring,Yes
2021-06-05,22,1.74,19,Spring,Yes
2021-06-05,21,1.51,19,Spring,Yes
2021-06-05,20,0.95,18,Spring,Yes
2021-06-05,19,1.09,19,Spring,Yes
2021-06-05,18,0.73,22,Spring,Yes
2021-06-05,17,1.2,23,Spring,Yes
2021-06-05,16,1.03,24,Spring,Yes
2021-06-05,15,0.44,24,Spring,Yes
2021-06-05,14,1.49,24,Spring,Yes
2021-06-05,13,0.81,23,Spring,Yes
2021-06-05,12,0.76,22,Spring,Yes
2021-06-05,11,0.34,23,Spring,Yes
2021-06-05,10,1.19,23,Spring,Yes
2021-06-05,09,0.58,22,Spring,Yes
2021-06-05,08,0.85,21,Spring,Yes
2021-06-05,07,0.56,21,Spring,Yes
2021-06-05,06,0.5,18,Spring,Yes
2021-06-05,05,0.42,17,Spring,Yes
2021-06-05,04,1.5,16,Spring,Yes
2021-06-05,03,0.48,15,Spring,Yes
2021-06-05,02,0.44,13,Spring,Yes
2021-06-05,01,0.42,14,Spring,Yes
2021-06-05,00,0.93,13,Spring,Yes
2021-06-06,23,1.17,18,Spring,Yes
2021-06-06,22,1.13,19,Spring,Yes
2021-06-06,21,1.65,20,Spring,Yes
2021-06-06,20,2.35,21,Spring,Yes
2021-06-06,19,2.4,23,Spring,Yes
2021-06-06,18,2.15,24,Spring,Yes
2021-06-06,17,2.02,26,Spring,Yes
2021-06-06,16,1.54,26,Spring,Yes
2021-06-06,15,1.74,26,Spring,Yes
2021-06-06,14,2.97,25,Spring,Yes
2021-06-06,13,4.28,23,Spring,Yes
2021-06-06,12,1.35,21,Spring,Yes
2021-06-06,11,1.2,20,Spring,Yes
2021-06-06,10,2.51,19,Spring,Yes
2021-06-06,09,1.76,18,Spring,Yes
2021-06-06,08,0.88,19,Spring,Yes
2021-06-06,07,0.46,18,Spring,Yes
2021-06-06,06,0.55,17,Spring,Yes
2021-06-06,05,0.33,17,Spring,Yes
2021-06-06,04,0.22,16,Spring,Yes
2021-06-06,03,0.43,16,Spring,Yes
2021-06-06,02,1.46,18,Spring,Yes
2021-06-06,01,1.3,18,Spring,Yes
2021-06-06,00,1.1,17,Spring,Yes
2021-06-24,23,1.12,16,Summer,Yes
2021-06-24,22,1.32,18,Summer,Yes
2021-06-24,21,0.82,17,Summer,Yes
2021-06-24,20,0.86,18,Summer,Yes
2021-06-24,19,1.23,20,Summer,Yes
2021-06-24,18,0.54,22,Summer,Yes
2021-06-24,17,0.61,25,Summer,Yes
2021-06-24,16,2.85,26,Summer,Yes
2021-06-24,15,3.29,26,Summer,Yes
2021-06-24,14,1.35,26,Summer,Yes
2021-06-24,13,1.69,26,Summer,Yes
2021-06-24,12,1.58,25,Summer,Yes
2021-06-24,11,1.79,24,Summer,Yes
2021-06-24,10,0.99,24,Summer,Yes
2021-06-24,09,1.35,22,Summer,Yes
2021-06-24,08,1.04,19,Summer,Yes
2021-06-24,07,0.92,17,Summer,Yes
2021-06-24,06,0.42,14,Summer,Yes
2021-06-24,05,0.42,12,Summer,Yes
2021-06-24,04,0.37,9,Summer,Yes
2021-06-24,03,0.86,8,Summer,Yes
2021-06-24,02,1.12,10,Summer,Yes
2021-06-24,01,0.37,10,Summer,Yes
2021-06-24,00,0.48,11,Summer,Yes
2021-06-23,23,1.38,11,Summer,Yes
2021-06-23,22,1.38,12,Summer,Yes
2021-06-23,21,1.32,11,Summer,Yes
2021-06-23,20,1.68,12,Summer,Yes
2021-06-23,19,1.97,12,Summer,Yes
2021-06-23,18,2.52,16,Summer,Yes
2021-06-23,17,1.37,19,Summer,Yes
2021-06-23,16,4.03,18,Summer,Yes
2021-06-23,15,1.18,18,Summer,Yes
2021-06-23,14,1.02,20,Summer,Yes
2021-06-23,13,1.17,18,Summer,Yes
2021-06-23,12,1.05,17,Summer,Yes
2021-06-23,11,0.96,17,Summer,Yes
2021-06-23,10,1.5,18,Summer,Yes
2021-06-23,09,1.79,17,Summer,Yes
2021-06-23,08,0.85,16,Summer,Yes
2021-06-23,07,0.91,15,Summer,Yes
2021-06-23,06,1.15,13,Summer,Yes
2021-06-23,05,0.35,12,Summer,Yes
2021-06-23,04,0.42,10,Summer,Yes
2021-06-23,03,0.34,9,Summer,Yes
2021-06-23,02,0.42,9,Summer,Yes
2021-06-23,01,0.33,10,Summer,Yes
2021-06-23,00,0.77,10,Summer,Yes
2021-06-22,23,1.2,10,Summer,Yes
2021-06-22,22,1.81,11,Summer,Yes
2021-06-22,21,1.02,13,Summer,Yes
2021-06-22,20,1.02,12,Summer,Yes
2021-06-22,19,1.61,13,Summer,Yes
2021-06-22,18,1.63,14,Summer,Yes
2021-06-22,17,1.84,15,Summer,Yes
2021-06-22,16,4.29,15,Summer,Yes
2021-06-22,15,0.93,15,Summer,Yes
2021-06-22,14,0.9,16,Summer,Yes
2021-06-22,13,0.56,16,Summer,Yes
2021-06-22,12,0.66,17,Summer,Yes
2021-06-22,11,0.81,17,Summer,Yes
2021-06-22,10,1.13,18,Summer,Yes
2021-06-22,09,1.03,16,Summer,Yes
2021-06-22,08,0.81,15,Summer,Yes
2021-06-22,07,0.96,15,Summer,Yes
2021-06-22,06,1.41,17,Summer,Yes
2021-06-22,05,0.78,19,Summer,Yes
2021-06-22,04,1.13,19,Summer,Yes
2021-06-22,03,1.04,20,Summer,Yes
2021-06-22,02,1.1,20,Summer,Yes
2021-06-22,01,1.13,21,Summer,Yes
2021-06-22,00,1.39,22,Summer,Yes
2021-06-21,23,1.09,22,Summer,Yes
2021-06-21,22,1.22,21,Summer,Yes
2021-06-21,21,1.48,20,Summer,Yes
2021-06-21,20,1.96,20,Summer,Yes
2021-06-21,19,3.54,21,Summer,Yes
2021-06-21,18,1.35,21,Summer,Yes
2021-06-21,17,1.02,22,Summer,Yes
2021-06-21,16,0.87,21,Summer,Yes
2021-06-21,15,0.82,22,Summer,Yes
2021-06-21,14,0.81,23,Summer,Yes
2021-06-21,13,0.9,22,Summer,Yes
2021-06-21,12,0.75,22,Summer,Yes
2021-06-21,11,0.82,21,Summer,Yes
2021-06-21,10,0.94,23,Summer,Yes
2021-06-21,09,1.69,22,Summer,Yes
2021-06-21,08,0.82,23,Summer,Yes
2021-06-21,07,0.75,21,Summer,Yes
2021-06-21,06,0.39,19,Summer,Yes
2021-06-21,05,0.25,17,Summer,Yes
2021-06-21,04,0.66,15,Summer,Yes
2021-06-21,03,0.28,14,Summer,Yes
2021-06-21,02,0.52,14,Summer,Yes
2021-06-21,01,0.97,14,Summer,Yes
2021-06-21,00,1.01,16,Summer,Yes
2021-06-20,23,1.38,15,Summer,Yes
2021-06-20,22,1.08,16,Summer,Yes
2021-06-20,21,1.35,16,Summer,Yes
2021-06-20,20,1.91,17,Summer,Yes
2021-06-20,19,2.2,19,Summer,Yes
2021-06-20,18,1.3,21,Summer,Yes
2021-06-20,17,2.13,24,Summer,Yes
2021-06-20,16,0.87,25,Summer,Yes
2021-06-20,15,0.72,25,Summer,Yes
2021-06-20,14,0.43,25,Summer,Yes
2021-06-20,13,0.81,25,Summer,Yes
2021-06-20,12,0.42,24,Summer,Yes
2021-06-20,11,0.48,24,Summer,Yes
2021-06-20,10,0.58,23,Summer,Yes
2021-06-20,09,0.88,21,Summer,Yes
2021-06-20,08,1.04,19,Summer,Yes
2021-06-20,07,0.9,18,Summer,Yes
2021-06-20,06,2.46,17,Summer,Yes
2021-06-20,05,2.75,15,Summer,Yes
2021-06-20,04,3,14,Summer,Yes
2021-06-20,03,1.57,13,Summer,Yes
2021-06-20,02,0.32,14,Summer,Yes
2021-06-20,01,0.35,14,Summer,Yes
2021-06-20,00,1.02,14,Summer,Yes
2021-06-19,23,1.37,15,Spring,Yes
2021-06-19,22,0.78,15,Spring,Yes
2021-06-19,21,1.19,15,Spring,Yes
2021-06-19,20,0.81,15,Spring,Yes
2021-06-19,19,0.87,16,Spring,Yes
2021-06-19,18,1.27,18,Spring,Yes
2021-06-19,17,1.09,20,Spring,Yes
2021-06-19,16,1.55,21,Spring,Yes
2021-06-19,15,0.49,21,Spring,Yes
2021-06-19,14,0.66,18,Spring,Yes
2021-06-19,13,1.2,19,Spring,Yes
2021-06-19,12,1.92,16,Spring,Yes
2021-06-19,11,2.2,24,Spring,Yes
2021-06-19,10,1.13,23,Spring,Yes
2021-06-19,09,0.72,22,Spring,Yes
2021-06-19,08,0.81,19,Spring,Yes
2021-06-19,07,0.67,18,Spring,Yes
2021-06-19,06,0.32,18,Spring,Yes
2021-06-19,05,0.3,18,Spring,Yes
2021-06-19,04,0.36,17,Spring,Yes
2021-06-19,03,1.24,17,Spring,Yes
2021-06-19,02,1.14,17,Spring,Yes
2021-06-19,01,0.99,17,Spring,Yes
2021-06-19,00,1.05,17,Spring,Yes
2021-06-18,23,1.09,17,Spring,Yes
2021-06-18,22,1.41,17,Spring,Yes
2021-06-18,21,0.79,16,Spring,Yes
2021-06-18,20,0.84,16,Spring,Yes
2021-06-18,19,1.71,16,Spring,Yes
2021-06-18,18,2.12,16,Spring,Yes
2021-06-18,17,0.66,17,Spring,Yes
2021-06-18,16,1.25,17,Spring,Yes
2021-06-18,15,0.81,19,Spring,Yes
2021-06-18,14,1.34,22,Spring,Yes
2021-06-18,13,0.89,24,Spring,Yes
2021-06-18,12,0.72,25,Spring,Yes
2021-06-18,11,0.81,25,Spring,Yes
2021-06-18,10,0.89,25,Spring,Yes
2021-06-18,09,0.97,23,Spring,Yes
2021-06-18,08,1.3,21,Spring,Yes
2021-06-18,07,1.04,19,Spring,Yes
2021-06-18,06,1.46,17,Spring,Yes
2021-06-18,05,0.53,15,Spring,Yes
2021-06-18,04,0.43,13,Spring,Yes
2021-06-18,03,0.36,11,Spring,Yes
2021-06-18,02,0.45,12,Spring,Yes
2021-06-18,01,0.45,12,Spring,Yes
2021-06-18,00,0.71,12,Spring,Yes
2021-06-17,23,0.53,12,Spring,Yes
2021-06-17,22,1.13,13,Spring,Yes
2021-06-17,21,2.25,14,Spring,Yes
2021-06-17,20,1.5,15,Spring,Yes
2021-06-17,19,0.43,17,Spring,Yes
2021-06-17,18,0,21,Spring,Yes
2021-06-17,17,0,23,Spring,Yes
2021-06-17,16,0,23,Spring,Yes
2021-06-17,15,1.06,24,Spring,Yes
2021-06-17,14,1.97,23,Spring,Yes
2021-06-17,13,1.24,23,Spring,Yes
2021-06-17,12,1.37,22,Spring,Yes
2021-06-17,11,1.53,21,Spring,Yes
2021-06-17,10,1.63,20,Spring,Yes
2021-06-17,09,1.94,19,Spring,Yes
2021-06-17,08,1.3,17,Spring,Yes
2021-06-17,07,1.66,15,Spring,Yes
2021-06-17,06,1.56,13,Spring,Yes
2021-06-17,05,0.95,12,Spring,Yes
2021-06-17,04,0.48,12,Spring,Yes
2021-06-17,03,0.5,11,Spring,Yes
2021-06-17,02,0.71,12,Spring,Yes
2021-06-17,01,0.63,11,Spring,Yes
2021-06-17,00,0.49,11,Spring,Yes
